Report Date,Route,Time,Day,Location,Incident,Delay,Gap,Direction,Vehicle
2020/1/14,506,7:46:00 AM,Tuesday,Landsdowne and College,Mechanical,8,1,E/B,1052
2020/1/14,510,7:46:00 AM,Tuesday,Spadina and King,Held By,5,9,N/B,4493
2020/1/14,506,7:49:00 AM,Tuesday,Leslie Barns,Held By,7,15,E/B,4500
2020/1/14,510,7:55:00 AM,Tuesday,Spadina and King,Held By,5,9,N/B,4410
2020/1/14,505,8:02:00 AM,Tuesday,Mt. Dennis Garage,Late Leaving Garage,4,3,E/B,1045
2020/1/14,501,8:24:00 AM,Tuesday,Neville Loop,Held By,6,14,W/B,4558
2020/1/14,504,8:44:00 AM,Tuesday,Broadview station,Mechanical,4,8,W/B,4573
2020/1/14,505,9:12:00 AM,Tuesday,Dundas West Station,General Delay,4,8,B/W,1423
2020/1/14,501,10:04:00 AM,Tuesday,Queen & Dufferin,Investigation,4,8,E/B,8848
2020/1/14,501,12:21:00 PM,Tuesday,Bay and Queen,Mechanical,7,14,W/B,4558
2020/1/14,505,12:25:00 PM,Tuesday,Dundas / Lansdowne,Mechanical,4,8,W/B,1606
2020/1/14,505,1:34:00 PM,Tuesday,Broadview station,General Delay,33,39,B/W,1423
2020/1/14,506,2:15:00 PM,Tuesday,Gerrard and Broadview,Mechanical,1,2,E/B,4475
2020/1/14,505,2:30:00 PM,Tuesday,Broadview station,Mechanical,6,12,E/B,1360
2020/1/14,512,2:50:00 PM,Tuesday,Bathurst and St. Clair,Held By,5,9,N/B,4581
2020/1/14,504,3:54:00 PM,Tuesday,King/Dufferin,Mechanical,6,12,E/B,4484
2020/1/14,505,5:40:00 PM,Tuesday,Broadview station,Mechanical,6,12,W/B,1012
2020/1/14,506,7:45:00 PM,Tuesday,College and Bay,Mechanical,8,16,E/B,4585
2020/1/14,509,8:09:00 PM,Tuesday,CNE Loop,Mechanical,10,20,E/B,4433
2020/1/14,505,8:10:00 PM,Tuesday,Dundas and sackville,Investigation,7,12,E/B,1590
2020/1/14,510,9:03:00 PM,Tuesday,Union Station,Emergency Services,10,20,W/B,4493
2020/1/14,506,9:51:00 PM,Tuesday,College and Borden,Mechanical,1,2,E/B,4482
2020/1/14,501,10:00:00 PM,Tuesday,W/B Trailer Track Russell Yard,Investigation,5,10,W/B,4582
2020/1/15,509,12:15:00 AM,Wednesday,Fleet and Bathurst,Mechanical,1,2,W/B,4538
2020/1/15,506,12:30:00 AM,Wednesday,College and Spadina,Emergency Services,18,27,E/B,4475
2020/1/15,506,5:03:00 AM,Wednesday,Gerrard and Broadview,Held By,9,1,W/B,4554
2020/1/15,306,5:37:00 AM,Wednesday,College and Spadina,Held By,5,25,E/B,4568
2020/1/15,505,5:46:00 AM,Wednesday,Dundas / Spadina,Investigation,4,7,W/B,3122
2020/1/15,504,6:50:00 AM,Wednesday,King and Strachan,Mechanical,1,1,W/B,4498
2020/1/15,508,7:22:00 AM,Wednesday,Queen and Roncesvalles Avenue,Utilized Off Route,1,1,W/B,1221
2020/1/15,504,8:10:00 AM,Wednesday,King and Bathurst Street,Mechanical,1,1,E/B,4550
2020/1/15,501,8:53:00 AM,Wednesday,Queen and Jameson,Investigation,5,12,E/B,4524
2020/1/15,505,9:02:00 AM,Wednesday,Dundas West Station,General Delay,4,7,B/W,8578
2020/1/15,504,9:36:00 AM,Wednesday,Roncesvalles and Marion Street,Emergency Services,16,21,S/B,4508
2020/1/15,501,9:38:00 AM,Wednesday,Queen and Dwight,Investigation,10,20,W/B,4510
2020/1/15,505,9:44:00 AM,Wednesday,Dundas / Yonge,General Delay,2,2,W/B,9211
2020/1/15,504,11:38:00 AM,Wednesday,Roncesvalles and Parkside Drive,Mechanical,7,14,S/B,4598
2020/1/15,504,12:25:00 PM,Wednesday,King/Berkely,Held By,39,46,W/B,4547
2020/1/15,501,2:02:00 PM,Wednesday,Ontario and Queen,Held By,13,20,W/B,4479
2020/1/15,503,2:20:00 PM,Wednesday,Broadview and Queen,Investigation,10,20,W/B,8545
2020/1/15,505,2:28:00 PM,Wednesday,Dundas and yonge,General Delay,25,31,W/B,1078
2020/1/15,505,3:23:00 PM,Wednesday,Dundas west station,Mechanical,6,12,E/B,1078
2020/1/15,505,3:40:00 PM,Wednesday,Dundas west station,Mechanical,6,12,E/B,1016
2020/1/15,510,3:55:00 PM,Wednesday,King and Spadina,Held By,3,6,N/B,4474
2020/1/15,805,8:16:00 PM,Wednesday,Leslie and Queen,Mechanical,1,2,N/B,4568
2020/1/15,501,8:41:00 PM,Wednesday,Lakeshore and Superior,Mechanical,1,2,E/B,4446
2020/1/15,504,8:51:00 PM,Wednesday,Dufferin Loop,Mechanical,10,20,N/B,4516
2020/1/15,510,10:14:00 PM,Wednesday,Queen's Quay Loop,Mechanical,9,18,S/B,4441
2020/1/15,509,10:54:00 PM,Wednesday,Exhibition Loop,Mechanical,1,2,E/B,4538
2020/1/15,505,11:10:00 PM,Wednesday,Dundas West Station,Investigation,7,14,W/B,1115
2020/1/15,512,11:35:00 PM,Wednesday,St. Clair Station,Mechanical,1,2,W/B,4552
2020/1/15,501,11:42:00 PM,Wednesday,EB Trailer Track Russell Yard,Investigation,10,20,E/B,4444
2020/1/16,512,1:13:00 AM,Thursday,St. Clair Station,Mechanical,8,16,W/B,4460
2020/1/16,501,1:35:00 AM,Thursday,Queen and Bay,Held By,48,58,E/B,4564
2020/1/16,512,1:53:00 AM,Thursday,St. Clair and Lansdowne,Mechanical,8,16,W/B,4549
2020/1/16,504,4:32:00 AM,Thursday,Queen Street and Leslie Street,Mechanical,1,1,W/B,4563
2020/1/16,504,6:03:00 AM,Thursday,King and Dufferin Street,Mechanical,1,1,W/B,4439
2020/1/16,306,6:05:00 AM,Thursday,Gerrard and Broadview,Mechanical,0,0,E/B,4442
2020/1/16,509,7:01:00 AM,Thursday,CNE Loop,Mechanical,6,12,E/B,4573
2020/1/16,504,7:03:00 AM,Thursday,Queen Street and Leslie Street,Mechanical,1,1,W/B,4433
2020/1/16,508,7:22:00 AM,Thursday,Quen and Roncesvalles Av.,Utilized Off Route,1,1,W/B,8374
2020/1/16,505,8:20:00 AM,Thursday,Dundas / Bathurst,Mechanical,4,8,r,1633
2020/1/16,506,8:26:00 AM,Thursday,Gerrard and Broadview,Mechanical,0,0,E/B,4595
2020/1/16,506,8:28:00 AM,Thursday,Gerrad and Broadview,Mechanical,0,0,E/B,4475
2020/1/16,505,9:04:00 AM,Thursday,Dundas West Station,General Delay,3,7,B/W,8501
2020/1/16,506,10:02:00 AM,Thursday,Gerrard and Greenwood,Held By,8,15,E/B,4496
2020/1/16,505,10:48:00 AM,Thursday,Dundas / River,Mechanical,4,7,W/B,8553
2020/1/16,501,12:13:00 PM,Thursday,Broadview and Queen,Mechanical,8,16,E/B,4418
2020/1/16,504,1:13:00 PM,Thursday,Dufferin/King,Held By,16,24,E/B,4499
2020/1/16,505,1:38:00 PM,Thursday,Broadview station,General Delay,21,27,B/W,1073
2020/1/16,506,2:30:00 PM,Thursday,Gerrard and Broadview,Mechanical,31,39,E/B,4531
2020/1/16,505,2:47:00 PM,Thursday,Broadview station,Utilized Off Route,6,12,W/B,1422
2020/1/16,505,3:04:00 PM,Thursday,Broadview station,Investigation,6,12,E/B,1136
2020/1/16,506,3:28:00 PM,Thursday,Dundas and Howard park,Investigation,8,16,W/B,4526
2020/1/16,504,3:49:00 PM,Thursday,Distillery loop,Mechanical,6,12,W/B,4598
2020/1/16,510,3:55:00 PM,Thursday,King and Spadina,Held By,3,6,N/B,4459
2020/1/16,506,4:06:00 PM,Thursday,Dundas and Howard Park,Investigation,8,16,W/B,4475
2020/1/16,505,5:02:00 PM,Thursday,Dundas west station,Mechanical,6,12,E/B,8553
2020/1/16,501,5:47:00 PM,Thursday,Queen/Peter,Investigation,7,14,E/B,4467
2020/1/16,505,6:16:00 PM,Thursday,Dundas west station,Investigation,6,12,E/B,1045
2020/1/16,505,7:22:00 PM,Thursday,Dundas west station,Utilized Off Route,6,12,E/B,1265
2020/1/16,501,8:25:00 PM,Thursday,Queen and Peter,Mechanical,6,12,E/B,4468
2020/1/16,512,8:45:00 PM,Thursday,St. Clair West STN,Held By,11,17,E/B,4552
2020/1/16,506,9:39:00 PM,Thursday,Dundas and Howard Park,Investigation,9,17,W/B,4475
2020/1/17,301,12:23:00 AM,Friday,LONG BRANCH LOOP,Mechanical,10,20,E/B,4460
2020/1/17,501,12:41:00 AM,Friday,neville loop,General Delay,5,10,W/B,4479
2020/1/17,501,12:46:00 AM,Friday,long branch loop,Mechanical,10,20,E/B,4524
2020/1/17,306,1:39:00 AM,Friday,Gerrard and Ashdale,Emergency Services,19,29,W/B,4597
2020/1/17,504,5:29:00 AM,Friday,Queen Street and Leslie street,Mechanical,1,1,W/B,4531
2020/1/17,512,5:45:00 AM,Friday,Bathurst and St Clair,Late Leaving Garage,6,11,E/B,4411
2020/1/17,505,6:10:00 AM,Friday,Dundas West Station,Mechanical,5,9,W/B,1017
2020/1/17,501,6:37:00 AM,Friday,Humber Loop,Emergency Services,8,16,E/B,4473
2020/1/17,505,6:41:00 AM,Friday,Dundas / Gladstone,Mechanical,4,7,E/B,1113
2020/1/17,504,6:51:00 AM,Friday,Broadview Station,Mechanical,7,14,S/B,4499
2020/1/17,501,7:01:00 AM,Friday,Humber Loop,Emergency Services,6,14,E/B,4508
2020/1/17,504,7:20:00 AM,Friday,Broadview and Dundas,Mechanical,1,1,S/B,4585
2020/1/17,508,7:22:00 AM,Friday,Queen and Roncesvalles,Utilized Off Route,1,1,W/B,8142
2020/1/17,511,7:57:00 AM,Friday,Exhibition East Loop,Mechanical,0,0,S/B,4517
2020/1/17,510,8:07:00 AM,Friday,Queens Quay and Spadina,Held By,110,115,W/B,4549
2020/1/17,501,8:08:00 AM,Friday,Eglinton Garage,Mechanical,7,0,W/B,8657
2020/1/17,506,8:19:00 AM,Friday,Gerrard Braodviiew,Overhead - Pantograph,1,1,E/B,4541
2020/1/17,506,8:25:00 AM,Friday,Broadview Gerrard,Overhead - Pantograph,1,1,E/B,4557
2020/1/17,506,8:57:00 AM,Friday,Gerrard Broadview,Overhead - Pantograph,1,1,E/B,4514
2020/1/17,510,8:58:00 AM,Friday,Spadina and King,Mechanical,5,10,S/B,4493
2020/1/17,512,8:59:00 AM,Friday,St. Clair and Old Weston,Mechanical,40,44,W/B,4443
2020/1/17,505,9:15:00 AM,Friday,Dundas / Sackville,Mechanical,4,8,W/B,1263
2020/1/17,504,9:26:00 AM,Friday,Leslie Barns Yard,Emergency Services,1,1,B/W,4585
2020/1/17,501,9:35:00 AM,Friday,Neville Loop,Mechanical,7,14,W/B,4552
2020/1/17,505,9:44:00 AM,Friday,Broadview Station,General Delay,4,8,W/B,1555
2020/1/17,506,12:24:00 PM,Friday,Dundas Howard Park,Investigation,8,16,W/B,4590
2020/1/17,505,1:12:00 PM,Friday,Dundas and Bathurst,Investigation,6,12,E/B,1416
2020/1/17,504,1:15:00 PM,Friday,Roncesvalles and Marion St,Investigation,77,84,S/B,4540
2020/1/17,505,1:34:00 PM,Friday,Dundas west station,Utilized Off Route,6,12,E/B,1329
2020/1/17,505,2:06:00 PM,Friday,Dundas and bathurst,General Delay,28,34,E/B,1029
2020/1/17,805,2:22:00 PM,Friday,Broadview Queen,Overhead - Pantograph,1,1,S/B,4549
2020/1/17,506,2:38:00 PM,Friday,Dundas and Howard Park,Investigation,7,14,W/B,4525
2020/1/17,505,2:53:00 PM,Friday,Broadview station,Mechanical,6,12,W/B,8522
2020/1/17,504,2:59:00 PM,Friday,King and Bathurst,Mechanical,7,14,W/B,4470
2020/1/17,505,3:52:00 PM,Friday,Broadview station,Mechanical,6,12,E/B,1029
2020/1/17,510,3:55:00 PM,Friday,King and Spadina,Held By,3,6,N/B,4549
2020/1/17,506,4:18:00 PM,Friday,College and Rusholme,Held By,12,20,E/B,4541
2020/1/17,501,5:06:00 PM,Friday,Queensway/South Kingsway,Investigation,7,14,E/B,4500
2020/1/17,501,5:06:00 PM,Friday,Humber Loop,Mechanical,0,0,E/B,4516
2020/1/17,501,7:18:00 PM,Friday,Queen/Leslie,Mechanical,0,0,E/B,4535
2020/1/17,501,9:42:00 PM,Friday,queen and peter,Investigation,10,20,W/B,4532
2020/1/18,511,1:56:00 AM,Saturday,CNE Loop,Emergency Services,22,30,E/B,4515
2020/1/18,301,2:20:00 AM,Saturday,queen and conaught,Held By,49,64,E/B,4548
2020/1/18,506,9:05:00 AM,Saturday,College Street West  Bathurst,Held By,30,38,E/B,4523
2020/1/18,505,10:01:00 AM,Saturday,Dundas and University,Mechanical,5,10,E/B,8599
2020/1/18,506,10:03:00 AM,Saturday,Dundas Street West  Howard Park,Investigation,8,16,W/B,4521
2020/1/18,511,10:46:00 AM,Saturday,Bathurst and Dundas,Mechanical,8,16,S/B,4563
2020/1/18,504,11:03:00 AM,Saturday,Dufferin and King,Mechanical,0,0,E/B,4469
2020/1/18,504,12:05:00 PM,Saturday,Queen and King,Held By,5,14,W/B,4469
2020/1/18,501,12:12:00 PM,Saturday,Queen and Parialment,Held By,82,90,W/B,4508
2020/1/18,504,1:06:00 PM,Saturday,Broadview Stn,Investigation,7,13,W/B,4584
2020/1/18,505,1:24:00 PM,Saturday,DWS,Mechanical,5,10,E/B,1048
2020/1/18,505,1:24:00 PM,Saturday,Roncesvalles and Dundas,Mechanical,5,10,E/B,1048
2020/1/18,501,1:30:00 PM,Saturday,Queen and Broadview,General Delay,15,23,W/B,4558
2020/1/18,501,1:44:00 PM,Saturday,Queen and Parliament,Investigation,6,12,E/B,4535
2020/1/18,512,1:49:00 PM,Saturday,St Clair West  Old Weston Rd.,Mechanical,5,10,E/B,4491
2020/1/18,509,3:01:00 PM,Saturday,Fleet and Bathurst,Investigation,7,14,E/B,4591
2020/1/18,505,3:11:00 PM,Saturday,Broadview Station,Mechanical,5,10,W/B,8529
2020/1/18,504,3:30:00 PM,Saturday,Bathurst and King,Held By,8,13,W/B,504
2020/1/18,506,3:32:00 PM,Saturday,Upper Gerrard and Glenmount Park rd,Held By,10,17,W/B,4544
2020/1/18,501,4:09:00 PM,Saturday,Humber Loop,Mechanical,7,14,E/B,4509
2020/1/18,506,4:45:00 PM,Saturday,Gerrard and Jones,Held By,81,89,E/B,4424
2020/1/18,501,4:52:00 PM,Saturday,Queen and Dovercourt,Mechanical,6,12,E/B,4446
2020/1/18,501,5:52:00 PM,Saturday,Queen and Sackville,Held By,15,22,E/B,4508
2020/1/18,501,6:03:00 PM,Saturday,Queen and Dovercourt,Investigation,6,12,E/B,4552
2020/1/18,506,6:26:00 PM,Saturday,Upper Gerrard and Glenmount Park rd,Held By,8,16,E/B,4531
2020/1/18,501,7:11:00 PM,Saturday,Queen and Bay,Investigation,6,12,W/B,4437
2020/1/18,504,7:37:00 PM,Saturday,Entire Route,General Delay,1,1,B/W,
2020/1/18,501,7:46:00 PM,Saturday,Roncesvalles and The Queensway,Investigation,6,12,W/B,4582
2020/1/18,504,8:39:00 PM,Saturday,Broadview and Gerrard,Investigation,15,25,S/B,4454
2020/1/18,510,10:48:00 PM,Saturday,Charlotte and King,Investigation,1,1,S/B,4559
2020/1/18,506,11:24:00 PM,Saturday,Gerrard and Pape,Investigation,8,18,E/B,4470
2020/1/19,310,3:16:00 AM,Sunday,Spadina and Queen,Investigation,15,30,N/B,4542
2020/1/19,306,3:40:00 AM,Sunday,dundas west stn,Mechanical,20,40,E/B,4463
2020/1/19,501,5:42:00 AM,Sunday,Queen & University,Held By,6,16,E/B,4530
2020/1/19,511,8:39:00 AM,Sunday,Bathurst and Fleet,Held By,8,16,S/B,4496
2020/1/19,505,9:16:00 AM,Sunday,Dundas West Station,Held By,8,16,E/B,3162
2020/1/19,501,9:35:00 AM,Sunday,Queen & Parliament,Mechanical,0,0,E/B,4444
2020/1/19,505,11:35:00 AM,Sunday,Broadview Station,Held By,6,12,W/B,8552
2020/1/19,505,12:40:00 PM,Sunday,Broadview Station,Mechanical,5,10,E/B,
2020/1/19,511,12:46:00 PM,Sunday,Fleet Loop,Held By,7,15,S/B,4472
2020/1/19,505,3:49:00 PM,Sunday,University Ave,Investigation,5,10,E/B,8578
2020/1/19,501,4:13:00 PM,Sunday,Neville Loop,Investigation,26,33,E/B,4444
2020/1/19,506,4:22:00 PM,Sunday,Gerrard and Highfield,Held By,11,21,W/B,4498
2020/1/19,509,6:00:00 PM,Sunday,Harborfront Tunnel and Queens Quay STN,Mechanical,4,13,N/B,4425
2020/1/19,511,6:00:00 PM,Sunday,Bloor street,Held By,12,18,N/B,4544
2020/1/19,506,6:53:00 PM,Sunday,Gerrard and Broadview,Held By,5,15,E/B,4551
2020/1/19,504,7:55:00 PM,Sunday,king and walnut,Investigation,9,45,E/B,4599
2020/1/19,512,7:58:00 PM,Sunday,St. Clair/Yonge Stn,Investigation,8,18,W/B,4469
2020/1/19,511,8:32:00 PM,Sunday,CNE,Emergency Services,6,12,E/B,4578
2020/1/19,506,8:52:00 PM,Sunday,Gerrard and Highfield,Held By,8,18,W/B,4577
2020/1/19,512,9:49:00 PM,Sunday,St. Clair/Yonge STN,Held By,10,18,W/B,4557
2020/1/19,501,11:09:00 PM,Sunday,W/B trailer Russell Yard,Investigation,10,20,E/B,4564
2020/1/20,506,12:07:00 AM,Monday,High Park Loop,Mechanical,9,18,E/B,4448
2020/1/20,301,1:57:00 AM,Monday,Queen and Bermount,Held By,89,99,W/B,4552
2020/1/20,301,2:15:00 AM,Monday,Humber Loop,Investigation,5,10,E/B,4571
2020/1/20,310,4:39:00 AM,Monday,Spadina and Queensquay,Mechanical,1,1,N/B,4526
2020/1/20,304,5:04:00 AM,Monday,Broadview and Queen Street,Mechanical,1,1,S/B,4563
2020/1/20,512,5:17:00 AM,Monday,St Clair & Oakwood,Mechanical,11,17,W/B,4431
2020/1/20,512,5:45:00 AM,Monday,St Clair & Bathurst,Utilized Off Route,4,8,E/B,4517
2020/1/20,510,7:24:00 AM,Monday,Queens Quay and Spadina,Mechanical,1,2,S/B,4563
2020/1/20,504,7:30:00 AM,Monday,King and Younge,Mechanical,1,1,W/B,4481
2020/1/20,506,8:04:00 AM,Monday,College and Landsdowne,Late Leaving Garage,21,0,E/B,1053
2020/1/20,505,8:29:00 AM,Monday,Dundas West Station,General Delay,1,1,E/B,1273
2020/1/20,506,8:50:00 AM,Monday,Carlton and Church,General Delay,10,18,W/B,4482
2020/1/20,504,9:36:00 AM,Monday,King and Fraser,Held By,5,10,E/B,4428
2020/1/20,512,10:12:00 AM,Monday,St Clair Stn,Mechanical,0,0,W/B,4547
2020/1/20,504,10:17:00 AM,Monday,King and Church Street,Held By,6,11,E/B,4536
2020/1/20,504,10:32:00 AM,Monday,Dundas West Station,Held By,6,12,S/B,4477
2020/1/20,504,10:55:00 AM,Monday,King and River,Mechanical,1,1,W/B,4522
2020/1/20,503,11:23:00 AM,Monday,York / Adelaide,Investigation,10,20,E/B,8479
2020/1/20,505,1:43:00 PM,Monday,Dundas west station,General Delay,25,31,E/B,1118
2020/1/20,505,2:49:00 PM,Monday,Broadview station,Mechanical,6,12,W/B,1281
2020/1/20,504,4:21:00 PM,Monday,King/Queen,General Delay,15,21,E/B,4515
2020/1/20,501,4:45:00 PM,Monday,Queen/Kingston rd,Mechanical,7,13,W/B,3627
2020/1/20,504,6:18:00 PM,Monday,King/Bathurst,Mechanical,6,12,E/B,4434
2020/1/20,509,7:10:00 PM,Monday,Queens Quay and Spadina,Mechanical,1,1,W/B,4588
2020/1/20,504,7:35:00 PM,Monday,Distillary loop,Held By,6,12,N/B,4579
2020/1/20,511,7:46:00 PM,Monday,Fleet loop,Mechanical,9,18,N/B,4419
2020/1/20,505,8:07:00 PM,Monday,Dundas and Jarvis,Mechanical,4,8,E/B,1040
2020/1/20,509,9:35:00 PM,Monday,Queens Quay and Spadina,Mechanical,1,2,W/B,4586
2020/1/20,510,9:40:00 PM,Monday,spadina stn,Mechanical,5,10,S/B,4497
2020/1/20,512,9:50:00 PM,Monday,St. Clair and Northcliffe,Mechanical,1,2,W/B,4456
2020/1/20,504,9:53:00 PM,Monday,dufferin loop,Mechanical,8,16,N/B,4442
2020/1/21,301,12:21:00 AM,Tuesday,Longbranch,Investigation,29,39,E/B,4561
2020/1/21,504,12:35:00 AM,Tuesday,king and spadina,Mechanical,1,11,E/B,4536
2020/1/21,510,1:10:00 AM,Tuesday,Spadina and Richmond,Investigation,15,25,N/B,4462
2020/1/21,304,2:31:00 AM,Tuesday,dundas  west stn,Mechanical,15,30,S/B,4515
2020/1/21,301,3:05:00 AM,Tuesday,Humber Loop,Investigation,8,16,E/B,4535
2020/1/21,501,5:12:00 AM,Tuesday,Lansdowne and Queen,Mechanical,10,10,E/B,4528
2020/1/21,512,5:50:00 AM,Tuesday,St Clair & Yonge,Held By,190,194,W/B,4592
2020/1/21,501,6:30:00 AM,Tuesday,Queen and Connaught,Held By,7,15,W/B,4525
2020/1/21,508,7:22:00 AM,Tuesday,Queen and Roncesvalles,Utilized Off Route,1,1,W/B,8483
2020/1/21,501,8:06:00 AM,Tuesday,Queen and Victoria,Mechanical,6,12,E/B,4528
2020/1/21,505,8:42:00 AM,Tuesday,Dundas West Station,General Delay,0,0,B/W,8526
2020/1/21,504,8:51:00 AM,Tuesday,King and University,Mechanical,7,13,E/B,4586
2020/1/21,506,9:05:00 AM,Tuesday,Coxwell Loop,Held By,28,36,W/B,1202
2020/1/21,506,9:26:00 AM,Tuesday,College and Spadina,General Delay,12,20,W/B,4433
2020/1/21,504,9:32:00 AM,Tuesday,Broadview and Withrow Avenue,Held By,8,14,N/B,4531
2020/1/21,501,12:40:00 PM,Tuesday,Queen/Victoria,Mechanical,8,15,W/B,4425
2020/1/21,505,12:42:00 PM,Tuesday,Dundas West Station,Mechanical,5,10,E/B,3155
2020/1/21,504,1:36:00 PM,Tuesday,Roncesvalles/Howard park,Held By,7,14,S/B,4429
2020/1/21,505,1:44:00 PM,Tuesday,Dundas and Broadview,General Delay,40,45,B/W,1003
2020/1/21,504,2:31:00 PM,Tuesday,Roncesvalles yard,Mechanical,6,12,S/B,4428
2020/1/21,511,3:05:00 PM,Tuesday,Bathurst station,Mechanical,1,1,S/B,4495
2020/1/21,505,3:44:00 PM,Tuesday,Dundas west station,Late Leaving Garage,5,10,E/B,1022
2020/1/21,506,3:48:00 PM,Tuesday,College and Augusta,Held By,8,16,W/B,4448
2020/1/21,511,3:53:00 PM,Tuesday,Bathurst and Fleet,Mechanical,1,1,N/B,4495
2020/1/21,510,3:55:00 PM,Tuesday,King and Spadina,General Delay,5,10,N/B,4543
2020/1/21,511,4:45:00 PM,Tuesday,Bathurst station,Emergency Services,1,1,S/B,4596
2020/1/21,509,5:40:00 PM,Tuesday,Fleet and Bathurst,Held By,5,13,E/B,4557
2020/1/21,504,6:14:00 PM,Tuesday,Dufferin/Springhurst,Investigation,29,36,N/B,4531
2020/1/21,503,6:21:00 PM,Tuesday,Queen and carlaw,Investigation,1,1,E/B,3104
2020/1/21,504,8:48:00 PM,Tuesday,King and Peter,Mechanical,22,30,W/B,4452
2020/1/21,505,10:20:00 PM,Tuesday,Dundas/Euclid,Investigation,5,10,W/B,9221
2020/1/21,805,10:29:00 PM,Tuesday,Parliament and Gerrard,Investigation,1,2,S/B,4516
2020/1/22,512,12:15:00 AM,Wednesday,St. Clair and Spadina,Mechanical,7,14,W/B,4522
2020/1/22,506,1:38:00 AM,Wednesday,Gerrard and Beaton,Held By,14,24,E/B,4551
2020/1/22,310,2:13:00 AM,Wednesday,Union Station,Held By,209,209,E/B,4459
2020/1/22,504,4:09:00 AM,Wednesday,Roncesvalles Yard,Late Leaving Garage,5,1,W/B,4470
2020/1/22,510,5:15:00 AM,Wednesday,Spadina & Queens Quay,Held By,33,1,E/B,4559
2020/1/22,512,6:03:00 AM,Wednesday,Leslie St at Queen St E,Late Leaving Garage,7,6,W/B,4491
2020/1/22,510,6:06:00 AM,Wednesday,Leslie St and Queen St E,Late Leaving Garage,4,8,W/B,4467
2020/1/22,504,6:07:00 AM,Wednesday,Leslie St and Queen St E,Late Leaving Garage,3,6,W/B,4495
2020/1/22,505,6:44:00 AM,Wednesday,Dundas,Utilized Off Route,0,0,W/B,1560
2020/1/22,505,6:50:00 AM,Wednesday,Dundas,Utilized Off Route,0,0,W/B,8403
2020/1/22,503,6:53:00 AM,Wednesday,York / King,Utilized Off Route,0,0,E/B,8497
2020/1/22,505,6:59:00 AM,Wednesday,Dundas West,Utilized Off Route,0,0,E/B,1111
2020/1/22,505,7:04:00 AM,Wednesday,Dundas West Station,Utilized Off Route,0,0,E/B,1549
2020/1/22,505,7:16:00 AM,Wednesday,Dundas West Station,General Delay,4,7,E/B,1113
2020/1/22,505,7:16:00 AM,Wednesday,Dundas / Keele,Utilized Off Route,0,0,E/B,8530
2020/1/22,505,7:21:00 AM,Wednesday,Dundas West Station,Utilized Off Route,0,0,E/B,8482
2020/1/22,506,7:49:00 AM,Wednesday,Leslie St and Queen St E,Late Leaving Garage,14,10,W/B,4570
2020/1/22,506,7:58:00 AM,Wednesday,Main Station,Utilized Off Route,8,0,W/B,8512
2020/1/22,506,7:59:00 AM,Wednesday,College and Landsdowne,Utilized Off Route,8,0,E/B,1130
2020/1/22,506,8:06:00 AM,Wednesday,Main Station,Utilized Off Route,4,8,W/B,8631
2020/1/22,506,8:07:00 AM,Wednesday,College and Landsdowne,Utilized Off Route,4,8,E/B,1147
2020/1/22,501,8:15:00 AM,Wednesday,Roncessvalles and Queen,Utilized Off Route,3,6,E/B,8097
2020/1/22,501,8:17:00 AM,Wednesday,Queen and Kingston Rd,Utilized Off Route,6,0,W/B,8797
2020/1/22,506,8:22:00 AM,Wednesday,Main Station,Utilized Off Route,4,8,W/B,3161
2020/1/22,501,8:22:00 AM,Wednesday,Roncesvalles and Queen,Utilized Off Route,3,6,E/B,8038
2020/1/22,501,8:23:00 AM,Wednesday,Queen and Kingston Rd.,Utilized Off Route,3,6,W/B,8826
2020/1/22,506,8:23:00 AM,Wednesday,College and Landsdowne,Utilized Off Route,4,8,E/B,1099
2020/1/22,501,8:29:00 AM,Wednesday,Queen and Roncesvalles,Utilized Off Route,3,6,E/B,8046
2020/1/22,501,8:30:00 AM,Wednesday,Queen and Kingston rd,Utilized Off Route,3,6,W/B,8885
2020/1/22,506,8:31:00 AM,Wednesday,College and Dundas,Utilized Off Route,4,8,E/B,
2020/1/22,506,9:16:00 AM,Wednesday,Carlton and Jarvis,General Delay,12,20,E/B,4518
2020/1/22,501,9:21:00 AM,Wednesday,Queen and University,General Delay,18,24,W/B,4558
2020/1/22,506,9:25:00 AM,Wednesday,Main station,Utilized Off Route,4,8,W/B,8576
2020/1/22,504,9:27:00 AM,Wednesday,Rocesvalles and Howad Park,Mechanical,5,10,S/B,4410
2020/1/22,505,9:42:00 AM,Wednesday,Dundas / Bay,Emergency Services,3,7,E/B,8406
2020/1/22,504,10:20:00 AM,Wednesday,King and Dufferin,Emergency Services,418,426,W/B,4560
2020/1/22,501,11:19:00 AM,Wednesday,Queen and Shaw,Investigation,7,14,E/B,4423
2020/1/22,505,11:53:00 AM,Wednesday,Dundas / Spadina,Mechanical,4,8,E/B,1024
2020/1/22,504,1:20:00 PM,Wednesday,King/Sumach to Brodview station,General Delay,20,26,E/B,4590
2020/1/22,501,1:38:00 PM,Wednesday,Humber Loop,Mechanical,10,20,W/B,4562
2020/1/22,505,1:45:00 PM,Wednesday,Dundas west station,Mechanical,6,12,E/B,1013
2020/1/22,505,2:03:00 PM,Wednesday,dundas and bay,General Delay,31,37,B/W,8962
2020/1/22,505,2:17:00 PM,Wednesday,Broadview Station,Mechanical,6,12,E/B,1418
